id,Tanggal / Waktu Kejadian,Minggu,Bulan,Tahun,Kode Provinsi,Provinsi,Kode Kabupaten,Kabupaten,Kode Jenis Kejadian,Nama Kejadian,Jenis Bencana,is_bencana,Jumlah Kejadian,Meninggal,Hilang,Luka / Sakit,Menderita,Mengungsi,Rumah Rusak Berat,Rumah Rusak Sedang,Rumah Rusak Ringan,Rumah Terendam,Satuan Pendidikan Rusak,Rumah Ibadat Rusak,Fasilitas Pelayanan Kesehatan Rusak,Kantor Rusak,Jembatan Rusak
35a5522f-d47f-40ae-afb1-d61a398fb902,2020-10-20 16:10:00.000,43,10,2020,32,Jawa Barat,32.01,Bogor,1013,Banjir dan Tanah Longsor,Banjir,True,1.0,0,0,0,12,0,0,0,4,0,0,0,0,0,0
0738a10d-9f20-4455-8f38-7beeab898c89,2020-10-20 15:00:00.000,43,10,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,13,0,0,1,1,0,0,0,0,0,0
6149eba4-6276-47d3-bc33-a6872d1c68ca,2020-10-20 14:30:00.000,43,10,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,3,0,0,0,1,0,0,0,0,0,0
fc058edc-cbd8-4c42-8b9b-2c86fbebf6a5,2020-10-19 00:01:00.000,43,10,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,7,0,1,2,0,0,0,0,0,0,0
b4c7741d-8bea-43d4-bc04-8f4dd7fcfc97,2020-10-19 00:01:00.000,43,10,2020,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
413f9c0d-63b4-48fa-940d-171480d2a25b,2020-10-18 16:00:00.000,42,10,2020,32,Jawa Barat,32.11,Sumedang,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,35,26,0,7,0,0,0,0,0,0,0
d1bab980-d603-4a99-a800-873d78e574ac,2020-10-16 00:01:00.000,42,10,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,5,0,0,1,0,0,0,0,0,0,0
d3cea440-9a57-4334-9fd2-43b75a68b8bc,2020-10-15 16:30:00.000,42,10,2020,32,Jawa Barat,32.02,Sukabumi,1013,Banjir dan Tanah Longsor,Banjir,True,1.0,0,0,0,20,100,0,0,0,35,0,0,0,0,0
0ddd88f7-5869-49a7-bd79-06a1088026cb,2020-10-15 00:01:00.000,42,10,2020,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
b2abd582-15ab-432d-8972-640009ade7a5,2020-10-12 06:00:00.000,42,10,2020,32,Jawa Barat,32.06,Tasikmalaya,1013,Banjir dan Tanah Longsor,Banjir,True,1.0,1,0,2,1110,212,1,3,0,222,2,2,0,0,1
a6a0f338-45d6-4639-a6a3-6e6e49dddf01,2020-10-12 04:30:00.000,42,10,2020,32,Jawa Barat,32.05,Garut,1013,Banjir dan Tanah Longsor,Banjir,True,1.0,0,0,0,8967,1360,210,317,636,2180,13,26,10,0,23
a48e9e44-b525-4a77-be71-c923f09a642f,2020-10-09 16:00:00.000,41,10,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,1,0,0,0,0,0,0,0,0
d56403a2-360c-4147-a584-ba61c4cb8044,2020-10-08 18:30:00.000,41,10,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,17,0,0,1,2,0,0,0,0,0,0
82c5df8c-acb9-442d-a2af-8806c723e5e4,2020-10-08 16:00:00.000,41,10,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,0,5,1,0,0,0,0,0,0,0,0
6d6d9d46-b25c-4352-a6d5-cfb151924fa9,2020-10-08 05:00:00.000,41,10,2020,32,Jawa Barat,32.17,Bandung Barat,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc184ec3-6930-472d-9a38-11ab95c73e26,2020-10-08 00:01:00.000,41,10,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,1.0,0,0,0,360,0,0,0,0,90,0,0,0,0,0
9bd3f79b-8dd8-4f3e-98e4-7e28a9771a16,2020-10-06 21:00:00.000,41,10,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,1.0,0,0,0,1356,0,0,0,0,0,0,0,0,0,0
7aa9ffde-7b87-4f41-9c9e-2c18ee332db2,2020-10-05 02:00:00.000,41,10,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,1.0,0,0,0,39,0,0,0,0,13,0,0,0,0,0
546f23a6-879b-48f0-b9de-6d3da068a7d4,2020-10-04 19:30:00.000,40,10,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.25,0,0,0,4,0,0,1,0,0,0,0,0,0,0
147ba824-0829-44a2-a0aa-94f89138cc54,2020-10-04 18:30:00.000,40,10,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.25,0,0,0,2,0,0,2,0,0,0,0,0,0,0
43d7f47e-2638-4528-994a-91f11e88e638,2020-10-04 18:00:00.000,40,10,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,0.5,0,0,0,370,0,0,0,0,120,0,0,0,0,0
bb91aa8c-a3e7-411e-9b6d-6c0f4a9dfe26,2020-10-04 18:00:00.000,40,10,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,0.5,0,0,0,141,0,0,1,1,37,2,0,0,0,0
7573d9ce-3e18-490f-8606-e1a17377d34f,2020-10-04 17:00:00.000,40,10,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.25,0,0,0,14,0,0,2,0,0,0,0,0,0,0
9a7ac35d-fa66-420d-babe-1e8e21372f19,2020-10-04 17:00:00.000,40,10,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.25,0,0,0,7,0,0,0,1,0,0,0,0,0,0
7e280456-0612-4ce9-a410-5e3e569710b6,2020-10-03 00:01:00.000,40,10,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,25,0,1,0,5,0,0,0,0,0,0
aa7789d8-726e-43b6-a404-ac6d474a386e,2020-10-02 19:00:00.000,40,10,2020,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,5,0,1,0,0,0,0,0,0,0,0
237e3950-3ca8-44ad-94a1-dfc94ecbe841,2020-10-02 18:30:00.000,40,10,2020,32,Jawa Barat,32.03,Cianjur,1013,Banjir dan Tanah Longsor,Banjir,True,1.0,0,0,0,4486,0,0,0,0,93,0,0,0,0,8
62dd86d6-005b-4718-b8dd-6c3e7ca71032,2020-10-02 16:30:00.000,40,10,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,1.0,0,0,0,370,0,0,0,0,114,0,0,0,0,0
138bd331-fdb5-4b22-9318-a676c1e03756,2020-10-01 15:00:00.000,40,10,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
d4acccf4-4d19-4e07-aee9-f099035c07b8,2020-10-01 00:01:00.000,40,10,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,4,0,1,0,0,0,0,0,0,0,0
10276f62-3d1e-4182-b818-0ed691602450,2020-09-27 17:00:00.000,39,9,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,23,0,0,0,5,0,0,0,0,0,0
84efa105-1175-462d-bf1d-e0ca8a16ee29,2020-09-24 13:30:00.000,39,9,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,474,0,0,0,0,0,0,0,0,0,0
91cc07c5-9f3a-40a1-bee8-8612afd476b3,2020-09-23 00:01:00.000,39,9,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,7,0,0,1,0,0,0,0,0,0,0
1bef4d7c-acb4-42a7-b9e1-6ecb33a0c211,2020-09-23 00:01:00.000,39,9,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,1.0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
5e9b1153-9433-456a-b6c9-e89dce212a65,2020-09-22 00:01:00.000,39,9,2020,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,2,0,0,0,0,0,0,0,0
43ea0d3c-3ec1-44ef-86b1-81a1773b548d,2020-09-22 00:01:00.000,39,9,2020,32,Jawa Barat,32.17,Bandung Barat,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,5,0,1,0,0,0,0,0,0,0,0
bf424705-e2ed-483a-a92a-cd025d98a493,2020-09-21 18:00:00.000,39,9,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.25,0,0,0,11,0,0,3,0,0,0,0,0,0,0
f0b82a99-2b25-4508-a9ee-179e728983f9,2020-09-21 17:00:00.000,39,9,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,0.3333333333333333,0,0,0,34,26,0,2,3,0,0,0,0,0,0
b90b63d1-b490-44b8-921f-fb99527fe5c2,2020-09-21 17:00:00.000,39,9,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,0.3333333333333333,0,0,0,3,0,0,0,1,0,0,0,0,0,0
083fa1e7-54d4-4f0f-b043-882b25da5b1e,2020-09-21 17:00:00.000,39,9,2020,32,Jawa Barat,32.01,Bogor,1013,Banjir dan Tanah Longsor,Banjir,True,0.3333333333333333,0,0,0,696,0,0,0,0,248,0,0,0,0,0
04c6fa1b-14dd-49d8-886d-280c97823fe0,2020-09-21 17:00:00.000,39,9,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.25,0,0,0,11,0,0,2,0,0,0,0,0,0,0
52f361f5-2b37-489e-bd59-76389b17c7fe,2020-09-21 17:00:00.000,39,9,2020,32,Jawa Barat,32.02,Sukabumi,1012,Banjir Bandang,Banjir,True,1.0,3,0,20,1107,210,84,37,206,327,0,1,0,0,10
25b2c429-0835-4d62-a1ab-d318ba53a0f4,2020-09-21 15:00:00.000,39,9,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.25,0,0,0,68,0,3,2,3,0,0,0,0,0,0
7e3e12ba-ac71-4f9c-becd-5243d1d2c55a,2020-09-21 00:01:00.000,39,9,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.25,0,0,7,515,0,0,5,2,0,0,0,0,0,0
919d7f54-4083-4033-b547-62c4d3651911,2020-09-21 00:01:00.000,39,9,2020,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62a8f7ee-0992-4e8d-b729-48805f230549,2020-09-21 00:01:00.000,39,9,2020,32,Jawa Barat,32.17,Bandung Barat,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,5,0,0,0,1,0,0,0,0,0,0
de025ec4-1c30-4ea4-9f2b-dc2204d2f7db,2020-09-20 14:30:00.000,38,9,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
bb0b3e56-4baa-499d-8c45-91fc5b537b75,2020-09-15 04:00:00.000,38,9,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
b0eee7bd-c5ee-425d-9a10-ba6e858014de,2020-09-12 21:00:00.000,37,9,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,6,0,0,1,0,0,1,0,0,0,0
0cb2b396-4ade-4626-b00f-046a4c7832d6,2020-09-12 17:30:00.000,37,9,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,4,0,0,0,1,0,0,0,0,0,0
2bb6e231-ef7f-4e3c-9a72-2bc5c3fa0bb0,2020-09-03 17:30:00.000,36,9,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,5,0,1,1,0,0,0,0,0,0,0
1665dc0e-76ee-49de-9c56-0f86ecdff835,2020-09-03 17:30:00.000,36,9,2020,32,Jawa Barat,32.01,Bogor,1012,Banjir Bandang,Banjir,True,1.0,0,0,0,18,0,0,0,0,5,0,0,0,0,2
2b753c8f-3dbd-43c9-ac0f-4d5c569f7627,2020-08-28 23:00:00.000,35,8,2020,32,Jawa Barat,32.17,Bandung Barat,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,670,0,0,0,0,0,0,0,0,0,0
6907691b-26ae-4810-888b-d88ee1c1f612,2020-08-24 03:00:00.000,35,8,2020,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
35f79840-6043-429e-b1f6-eea31e78da12,2020-08-18 17:40:00.000,34,8,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
03aab16a-67a2-40a5-a25a-133057369d70,2020-08-18 15:30:00.000,34,8,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,9,0,0,2,0,0,0,0,0,0
5950b534-11b6-4c78-8efd-6610cc453eb1,2020-08-16 18:30:00.000,33,8,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,0,8,1,0,0,0,0,0,0,0,0
04b6d46f-88eb-4473-b8d9-919a492523ea,2020-08-16 18:00:00.000,33,8,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,8,0,0,0,0,0,0,0,0,0,0
8ad12619-4ecf-4306-ad83-dd6dc2f71a07,2020-08-16 18:00:00.000,33,8,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,0.5,0,0,0,182,0,0,0,0,47,0,0,0,0,0
cce87eeb-ff2b-42dd-9955-91a920c4f26b,2020-08-16 16:30:00.000,33,8,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,0.5,0,0,0,56,0,0,0,0,10,0,0,0,0,0
2ae3c638-41fb-4c54-a439-daa4e0637de0,2020-08-13 15:00:00.000,33,8,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,10,0,0,0,1,0,0,0,0,0,0
e4ae008a-aada-4b54-a321-236c526fa16e,2020-08-09 17:00:00.000,32,8,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,12,6,1,0,2,0,0,0,0,0,0
5e9576a5-4753-44cb-bf23-a0fda3ace597,2020-08-09 00:01:00.000,32,8,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,3,0,1,0,0,0,0,0,0,0,0
5abef1e0-38bb-4cc9-aa4e-f2d78c2eab98,2020-08-07 00:01:00.000,32,8,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,0,0,1,0,0,0,0,0,0
f50afa6c-7846-472f-a3b2-f0588be4883a,2020-07-21 20:30:00.000,30,7,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,7,0,0,1,0,0,0,0,0,0
6a9823b8-11b0-41f8-8b43-1c1306f8f7f6,2020-07-21 17:00:00.000,30,7,2020,32,Jawa Barat,32.02,Sukabumi,1010,Banjir,Banjir,True,1.0,0,0,0,330,0,0,0,0,60,0,0,0,0,0
135e68d0-3285-4b0b-9727-5990ef153043,2020-07-11 00:01:00.000,28,7,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,7,0,0,1,0,0,0,0,0,0,0
b5b33c54-eab0-4e8b-b645-5a255b532b89,2020-07-06 18:00:00.000,28,7,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
b4169b71-c3a3-49a0-857b-5f6ce4e9a2d5,2020-07-03 00:01:00.000,27,7,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,7,0,0,1,0,0,0,0,0,0,0
4ea221f2-aed4-40b9-87c9-9e88df428716,2020-07-03 00:01:00.000,27,7,2020,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42bcec58-70ed-4c04-8aab-d4c91c57bab5,2020-07-02 14:30:00.000,27,7,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
112ef85b-5a00-477e-b538-c02a1bbac5d7,2020-06-22 20:00:00.000,26,6,2020,32,Jawa Barat,32.78,Kota Tasikmalaya,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
03298f23-6e65-45f8-b9a3-9e03c4117a68,2020-06-22 19:00:00.000,26,6,2020,32,Jawa Barat,32.02,Sukabumi,1010,Banjir,Banjir,True,1.0,0,0,0,16,0,3,0,1,0,0,0,0,0,0
1a0b9529-7c83-477e-b088-b45c58d4a400,2020-06-20 02:00:00.000,25,6,2020,32,Jawa Barat,32.78,Kota Tasikmalaya,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
c50b7769-bcd7-477f-8aa7-76b9915041a6,2020-06-19 09:00:00.000,25,6,2020,32,Jawa Barat,32.18,Pangandaran,1010,Banjir,Banjir,True,1.0,0,0,0,919,0,0,0,0,0,0,0,0,0,0
0d7c3dde-3f40-4b04-9fda-b6794f231a78,2020-06-19 05:30:00.000,25,6,2020,32,Jawa Barat,32.06,Tasikmalaya,1010,Banjir,Banjir,True,1.0,0,0,0,2500,0,0,0,0,500,0,0,0,0,0
841414e8-f692-4560-b105-5eb7b2617cee,2020-06-19 05:00:00.000,25,6,2020,32,Jawa Barat,32.06,Tasikmalaya,1020,Tanah Longsor,Longsor,True,1.0,0,0,1,120,0,4,0,2,0,0,0,0,0,0
e0742ef1-f59d-417b-9f41-d80649cb5544,2020-06-19 00:01:00.000,25,6,2020,32,Jawa Barat,32.08,Kuningan,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,0,0,1,0,0,0,0,0,0
654d7113-305d-45df-8af2-696e67b78df6,2020-06-18 00:01:00.000,25,6,2020,32,Jawa Barat,32.05,Garut,1020,Tanah Longsor,Longsor,True,1.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
17ba14ea-ed0b-4837-ab82-833d2b0eb06b,2020-06-11 19:00:00.000,24,6,2020,32,Jawa Barat,32.78,Kota Tasikmalaya,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
c379b29a-3065-4576-aa00-e47c189c67ed,2020-06-10 02:00:00.000,24,6,2020,32,Jawa Barat,32.06,Tasikmalaya,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
59ebf3e1-6106-4c67-a7ef-e770ff0115e4,2020-06-10 00:01:00.000,24,6,2020,32,Jawa Barat,32.06,Tasikmalaya,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ee5fdbf7-290c-40b2-927b-eaea2a865e66,2020-06-09 20:30:00.000,24,6,2020,32,Jawa Barat,32.11,Sumedang,1020,Tanah Longsor,Longsor,True,1.0,0,0,3,0,4,1,0,0,0,0,0,0,0,0
95e4bc32-1e93-42d8-ad90-c4f69d83e46a,2020-06-06 20:00:00.000,23,6,2020,32,Jawa Barat,32.17,Bandung Barat,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
729f5d80-dc5a-4eaf-8c27-b496565b2148,2020-06-04 03:30:00.000,23,6,2020,32,Jawa Barat,32.16,Bekasi,1011,Banjir Rob,Banjir,True,1.0,0,0,0,11250,0,0,0,0,2250,0,0,0,0,0
a5764110-9525-4ad3-af8b-4936e3e132ff,2020-06-04 02:00:00.000,23,6,2020,32,Jawa Barat,32.12,Indramayu,1011,Banjir Rob,Banjir,True,1.0,0,0,0,6185,0,0,0,0,2632,0,0,0,0,0
a177e9c9-47f9-45be-865a-c65e13b5774d,2020-06-03 18:30:00.000,23,6,2020,32,Jawa Barat,32.15,Karawang,1011,Banjir Rob,Banjir,True,1.0,0,0,0,7251,681,82,53,45,3852,0,0,0,0,0
e13507d7-1ae1-488b-894a-b4817d07ee01,2020-06-03 17:00:00.000,23,6,2020,32,Jawa Barat,32.16,Bekasi,1011,Banjir Rob,Banjir,True,1.0,0,0,0,985,0,0,0,0,197,0,0,0,0,0
3f9cbc54-1093-4cf7-a2b8-9507009d7ab7,2020-06-03 00:01:00.000,23,6,2020,32,Jawa Barat,32.12,Indramayu,1011,Banjir Rob,Banjir,True,1.0,0,0,0,12041,0,0,0,0,9124,0,0,0,0,0
b333d6ee-3fde-420e-a1c6-69b229adc032,2020-05-31 22:00:00.000,22,5,2020,32,Jawa Barat,32.17,Bandung Barat,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,9,0,0,0,4,0,0,0,0,0,0
e879190a-0347-4f15-8474-75c11161b372,2020-05-31 04:00:00.000,22,5,2020,32,Jawa Barat,32.11,Sumedang,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
1df2b94f-bcb8-4637-adad-704e463624a1,2020-05-29 17:00:00.000,22,5,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,14,0,0,0,4,0,0,0,0,0,0
a6b3a67d-0de0-41d9-9b90-0777674cb32a,2020-05-29 10:00:00.000,22,5,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,27,27,3,0,11,0,0,0,0,0,0
48c2c232-77e0-4222-9db2-8304e639c2d3,2020-05-29 01:00:00.000,22,5,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,4,0,0,1,0,0,0,0,0,0,0
8f71271c-7915-4cdd-8625-01b3004057bf,2020-05-28 16:30:00.000,22,5,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8a14843f-a695-4868-a13f-0bbad1bbf9c0,2020-05-22 00:01:00.000,21,5,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
5133fea8-87e6-44aa-a8f6-aad197a90eac,2020-05-20 20:16:00.000,21,5,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,36,0,0,1,0,0,0,0,0,0
f0805fdc-dcfc-4205-954a-0e25f3646a55,2020-05-20 00:01:00.000,21,5,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,1.0,0,0,0,5,0,0,0,1,0,0,0,0,0,0
37103714-5d5c-4ed4-83c0-e8bdef0775a6,2020-05-20 00:01:00.000,21,5,2020,32,Jawa Barat,32.17,Bandung Barat,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,1,0,6,0,0,0,0,0,0
6b378229-4495-45f2-b68b-d855a26871c8,2020-05-19 00:01:00.000,21,5,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,9,0,0,2,0,0,0,0,0,0,0
aeefa79b-9340-44e8-b6ba-9e407e1820fa,2020-05-18 20:15:00.000,21,5,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,0.25,0,0,0,15365,0,0,0,0,2700,0,0,0,0,0
c79c3c70-a4f9-499f-bbb3-039fff993f68,2020-05-18 19:00:00.000,21,5,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,0.25,0,0,0,609,15,0,0,0,328,0,0,0,0,0
18afe3cd-0905-4b45-a7ca-cefe8129f6fd,2020-05-18 17:30:00.000,21,5,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,0.25,0,0,0,8,0,0,2,0,0,0,0,0,0,0
2c4794bb-9e4d-4860-b21d-1bf1371b5e0a,2020-05-18 17:30:00.000,21,5,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,6,0,0,0,0,0,1,0,0,0,0
bfbeda76-d650-4cc7-9eac-a12559491abb,2020-05-18 17:05:00.000,21,5,2020,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,2500,0,0,0,0,500,0,0,0,0,0
1c15fe64-29d3-4d56-9fb7-c322f9b571dd,2020-05-18 17:00:00.000,21,5,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,0.25,0,0,0,105,0,0,1,0,21,0,0,0,0,0
46763c9d-8036-4415-8685-c6158b554c96,2020-05-17 00:01:00.000,20,5,2020,32,Jawa Barat,32.06,Tasikmalaya,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5268abb8-d785-4bc7-9da3-90e40a7835e6,2020-05-15 09:30:00.000,20,5,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,1.0,0,0,0,34,1,0,0,0,9,0,0,0,0,0
33d9f1ff-54d5-4fd8-95bd-f4bd8a2a6994,2020-05-13 17:30:00.000,20,5,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,0.5,0,0,0,32,0,0,0,0,11,1,1,0,0,1
764de494-7671-4464-b75e-25c0f1399bb8,2020-05-13 01:00:00.000,20,5,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,1,0,4,52,242,14,0,0,0,0,0,0,0,0
2bd09e15-8d2e-4c07-985f-c2d934ced8b7,2020-05-13 00:01:00.000,20,5,2020,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,0.5,0,0,0,35,0,1,0,3,0,0,0,0,0,0
87a5b9b0-f15a-4806-82d0-643fa117fee7,2020-05-12 18:00:00.000,20,5,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,16,0,0,2,1,0,0,0,0,0,0
90d9763d-9035-4e14-a9f2-fc81c6e16e9a,2020-05-12 17:30:00.000,20,5,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,0
be1f80d4-d3e3-49a6-bbba-b3b4b4c7de9c,2020-05-12 17:30:00.000,20,5,2020,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,4,0,0,0,1,0,0,1,0,0,0
